Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Precipitation,Visibility,Cloud Cover,month,year,season,is_festival,is_extreme_heat,temp_anomaly,is_synthetic
24.67,20.17,76.4,28.67,11.5,0,4,63.3,6,2020,3,0,0,-2.49,0
27.78,19.78,62.53,31.22,13.5,0.08,4.6,61.6,6,2020,3,0,0,0.62,0
27.89,18.94,59.59,32.28,10.5,0,5.4,47.1,6,2020,3,0,0,0.73,0
26.78,20.5,69.7,31.72,9.2,0,4.6,55.6,6,2020,3,0,0,-0.38,0
30.06,19.44,53.17,33.89,2.4,0,5.6,62.4,6,2020,3,0,0,2.9,0
25.67,21.11,76.23,28.78,3.3,0,5.1,30.9,6,2020,3,0,0,-1.49,0
28.06,20.89,66.31,32.39,9.1,0,4.5,56.6,6,2020,3,0,0,0.9,0
26.44,20.67,71.4,32.39,4.8,0,5.1,56.2,6,2020,3,0,0,-0.72,0
28.61,20.44,61.51,31.78,5.9,0,5,69.4,6,2020,3,0,0,1.45,0
24,20.67,81.8,24.24,5.9,0,5.6,69.9,6,2020,3,0,0,-3.16,0
28.06,21,65.51,31.28,5.9,0,6,55.4,6,2020,3,0,0,0.9,0
27.06,21.11,70.78,32.5,4.8,0,4.3,65.8,6,2020,3,0,0,-0.1,0
24.22,21.44,78.37,31.89,3.8,0,5.8,76.1,6,2020,3,0,0,-2.94,0
28.11,20.94,65.22,31.89,3.3,0,6.2,67.4,6,2020,3,0,0,0.95,0
22.5,21.28,92.81,20.58,10.5,0,3.1,79.9,6,2020,3,0,0,-4.66,0
27.94,20.11,63.04,31.78,10.5,0,5.4,61.1,6,2020,3,0,0,0.78,0
27,20.39,67.47,31.28,14,0,5.8,58.8,7,2020,2,0,0,0.97,0
28.17,20.5,63.25,31.22,5,0,5.6,69.4,7,2020,2,0,0,2.14,0
23.33,20.44,84.04,23.09,9.2,0,3.4,75.3,7,2020,2,0,0,-2.7,0
25,21.06,79.02,28.72,13.9,0.35,4.5,69.9,7,2020,2,0,0,-1.03,0
25.89,20.22,71.95,30.67,17.1,0.03,4.3,69.7,7,2020,2,0,0,-0.14,0
25.22,21.33,79.52,30.5,17.4,0,3.7,71.5,7,2020,2,0,0,-0.81,0
27.44,20.28,65.04,30.5,15.4,0,4.6,74.1,7,2020,2,0,0,1.41,0
22.89,20.33,85.58,22.31,12.8,0,3.2,75,7,2020,2,0,0,-3.14,0
25.72,21.28,76.83,30.56,13.9,0.02,4.6,68.6,7,2020,2,0,0,-0.31,0
25.11,20.56,76.31,28.78,15,0,4.6,70.1,7,2020,2,0,0,-0.92,0
26.06,19.44,66.96,28.5,16,0,5,65.7,7,2020,2,0,0,0.03,0
26,20.67,72.75,28.39,11.5,0,4.4,69,7,2020,2,0,0,-0.03,0
27.06,20.61,68.37,31.22,15.1,0,5.6,63.5,7,2020,2,0,0,1.03,0
26.56,20.89,71.52,32.44,13.8,0,5.1,61.2,7,2020,2,0,0,0.53,0
25.39,21.06,77.85,31.83,9.3,0,5,58.2,7,2020,2,0,0,-0.64,0
28.11,20.5,63.44,31.22,9.2,0,6.2,59.9,7,2020,2,0,0,2.08,0
21.61,21.17,97.63,18.1,9.2,0,2.8,76.6,7,2020,2,0,0,-4.42,0
25.72,20.94,75.49,30.06,13.8,0.02,3.7,66.3,7,2020,2,0,0,-0.31,0
26.56,20.39,69.38,31.22,13.8,0,5,63.4,7,2020,2,0,0,0.53,0
28.17,19.67,59.89,30.72,9.1,0,6.2,50,7,2020,2,0,0,2.14,0
24.5,21.06,81.92,25,16.1,0,5,64.9,7,2020,2,0,0,-1.53,0
29.17,19.61,56.6,31.83,11.4,0,6.2,53.5,7,2020,2,0,0,3.14,0
26.78,19.89,66.88,31.78,9,0,5.3,65.3,7,2020,2,0,0,0.75,0
25.06,20.61,76.77,28.72,11.4,0,4.3,63.8,7,2020,2,0,0,-0.97,0
26.28,20.06,68.84,28.72,9.3,0,4.6,74.8,7,2020,2,0,0,0.25,0
23,20.83,87.61,22.18,7.1,0,3.7,79.8,7,2020,2,0,0,-3.03,0
24.89,21.11,79.95,25.69,12.9,0.16,4,73.6,7,2020,2,0,0,-1.14,0
24,21.56,86.62,23.88,11.6,0.01,3.4,75.4,7,2020,2,0,0,-2.03,0
23.28,20.94,86.89,22.69,4.8,0,1.6,80.9,7,2020,2,0,0,-2.75,0
22.67,21.28,92.12,20.97,11.7,0,3.9,77.2,7,2020,2,0,0,-3.36,0
25.33,20.72,75.74,26.42,17.3,0,3.4,69.9,7,2020,2,0,0,-0.7,0
25.89,20.83,74.14,30,7.1,0,4.6,72.2,7,2020,2,0,0,-0.14,0
26.94,21.11,71.13,32.44,3.6,0,4.8,61.6,7,2020,2,0,0,0.91,0
27.72,21.67,70.25,32.39,5.9,0,4.9,72.5,7,2020,2,0,0,1.69,0
24.11,21.61,86.1,24.1,0.2,0,5,69.8,7,2020,2,0,0,-1.92,0
26.61,22.33,78.41,33.11,13.8,0.36,5.3,57.5,7,2020,2,0,0,0.58,0
27.28,20.61,68.34,32.39,6.9,0,6.2,34.8,7,2020,2,0,0,1.25,0
29.67,19.06,53.11,32.28,2.4,0,6.2,40.9,7,2020,2,0,0,3.64,0
26.28,21.56,75.75,30,4.7,0,4,52.5,7,2020,2,0,0,0.25,0
30.06,20.44,56.4,32.89,5.9,0,5.4,53.3,7,2020,2,0,0,4.03,0
28.22,21.06,65.75,34.72,5.8,0,4.2,60.1,7,2020,2,0,0,2.19,0
25.33,21.67,80.41,29.11,6,0,5.4,65.1,7,2020,2,0,0,-0.7,0
26.33,20.72,71.18,28.78,7.1,0,5.6,67.2,7,2020,2,0,0,0.3,0
23.5,20.33,82.69,23.46,9.3,0,5.6,69.5,7,2020,2,0,0,-2.53,0
27.72,19.39,61.08,31.22,13.9,0,6.1,52,7,2020,2,0,0,1.69,0
25.5,20.17,73.3,30.67,11.6,0,5.4,60.5,7,2020,2,0,0,-0.53,0
27.78,18.56,57.34,30.17,11.5,0,6.2,54.9,7,2020,2,0,0,1.75,0
25.33,19.67,71.26,28.39,11.5,0,5.3,47.9,7,2020,2,0,0,-0.7,0
27.67,20.44,65.3,30.72,11.4,0,4.8,58.1,7,2020,2,0,0,1.64,0
26.89,20.39,68.34,31.78,10.3,0,5,60.7,7,2020,2,0,0,0.86,0
24.78,21.61,82.86,29.06,9.2,0,4.5,67.1,7,2020,2,0,0,-1.25,0
24.22,22.5,90.42,23.99,2.3,0,3.3,76,7,2020,2,0,0,-1.81,0
22,20.44,90.98,20.21,7,0,3.1,76.1,7,2020,2,0,0,-4.03,0
26.39,20.78,71.75,31.22,9.2,0,5.9,59.2,7,2020,2,0,0,0.36,0
26.22,20.83,73.46,32.44,9.2,0,5.6,55.4,7,2020,2,0,0,0.19,0
29,21,62.7,33.5,5.9,0,5.6,64.9,7,2020,2,0,0,2.97,0
23.72,20.39,81.76,23.85,11.5,0,4,74.8,8,2020,2,0,0,-2.35,0
26.89,21.17,71.54,31.22,11.4,0.12,5.2,64.6,8,2020,2,0,0,0.82,0
26.28,20.28,70.02,31.22,17.4,0,5.1,64.7,8,2020,2,0,0,0.21,0
24.22,21.33,84.35,24.41,17.2,0,3.9,64.9,8,2020,2,0,0,-1.85,0
25.78,20.72,73.81,28.72,14.4,0,5,70.9,8,2020,2,0,0,-0.29,0
23.06,19.17,78.98,23.32,23,0,5,74.8,8,2020,2,0,0,-3.01,0
23.61,20.61,83.29,23.56,19.7,0.02,3.7,70.1,8,2020,2,0,0,-2.46,0
24.39,19.78,75.82,25.1,18.5,0,3.9,69.9,8,2020,2,0,0,-1.68,0
23.33,21.44,89.24,22.48,11,0.04,3.1,79.8,8,2020,2,0,0,-2.74,0
24.39,20.83,80.58,24.89,15.1,0,4.1,74.8,8,2020,2,0,0,-1.68,0
27.78,20.83,66.11,31.89,16.4,0.01,4.8,63,8,2020,2,0,0,1.71,0
26,21.06,74.63,30.56,18.5,0,4.5,71.9,8,2020,2,0,0,-0.07,0
24.39,20.67,80.72,30,16.2,0,4.8,71.4,8,2020,2,0,0,-1.68,0
26.94,21,70.23,31.22,13.9,0.01,4.4,74.8,8,2020,2,0,0,0.87,0
21.94,20.33,90.82,20.16,10.4,0,2.5,76.4,8,2020,2,0,0,-4.13,0
25.06,20.67,76.63,28.72,12.8,0,4.1,65.2,8,2020,2,0,0,-1.01,0
23.78,20.56,82.45,23.87,16.2,0,4.7,70.7,8,2020,2,0,0,-2.29,0
24.89,19.33,71.24,25.84,13,0,5,79.8,8,2020,2,0,0,-1.18,0
23.67,20.67,83.62,23.61,11.6,0,5,92.9,8,2020,2,0,0,-2.4,0
26.11,21.78,77.95,30.06,11.5,0.08,4.1,64.3,8,2020,2,0,0,0.04,0
25.67,20.17,72.08,28.78,15.1,0,4.5,74.3,8,2020,2,0,0,-0.4,0
25.5,19.83,71.27,29.5,15,0,4.4,65.1,8,2020,2,0,0,-0.57,0
27.61,19.22,60.35,30.67,13.9,0,5.3,59.9,8,2020,2,0,0,1.54,0
22.56,19.61,83.73,22.17,15,0,5,94.7,8,2020,2,0,0,-3.51,0
25.56,19.83,70.76,28.33,15.1,0,4.7,75.9,8,2020,2,0,0,-0.51,0
24.33,19.89,76.78,28.39,16.2,0,4.3,71.5,8,2020,2,1,0,-1.74,0
24.5,18.06,67.26,25.49,8.3,0,5,75.9,8,2020,2,1,0,-1.57,0
22.61,19.44,82.59,22.39,13,0,3.1,79.7,8,2020,2,0,0,-3.46,0
23.67,19.78,78.93,24.02,14.9,0.35,4.3,73.9,8,2020,2,0,0,-2.4,0
24.11,21,82.94,24.33,11.6,0,4.7,71.7,8,2020,2,0,0,-1.96,0
24.78,20.67,78.5,28.72,12.9,0,4.6,69.7,8,2020,2,0,0,-1.29,0
26.06,20.11,69.78,28.72,9.4,0,5,70.4,8,2020,2,0,0,-0.01,0
22.5,20.28,87.46,21.51,11.4,0,2.5,80.2,8,2020,2,0,0,-3.57,0
26.22,20.11,69.35,29.94,13.9,0,4.7,66.2,8,2020,2,0,0,0.15,0
24.78,20.39,76.84,28.72,10.4,0,4.8,72.3,8,2020,2,0,0,-1.29,0
25.33,20.89,76.51,26.43,9.2,0,3.1,74.9,8,2020,2,0,0,-0.74,0
23.94,20.67,81.91,24.15,11.5,0,3.4,71.9,8,2020,2,0,0,-2.13,0
27.72,20.44,64.62,30.67,9.4,0,4.9,53.7,8,2020,2,0,0,1.65,0
27.39,20.83,67.89,33.11,9.3,0,5.1,52.6,8,2020,2,1,0,1.32,0
25.44,21.17,77.62,30,10.4,0,4.3,66.8,8,2020,2,0,0,-0.63,0
28,20.33,63.11,31.22,7.2,0,5.6,74.5,8,2020,2,0,0,1.93,0
22.89,21.22,90.19,21.64,6.9,0,3.1,74.8,8,2020,2,0,0,-3.18,0
27.28,20.78,68,31.28,5.9,0,5.4,65.9,8,2020,2,0,0,1.21,0
27.61,18.39,58.19,30.72,5.9,0,5.4,38.6,8,2020,2,0,0,1.54,0
28.67,18.28,53.47,29.78,2.5,0,5.6,64.9,8,2020,2,0,0,2.6,0
25.89,19.89,69.84,28.61,3.7,0,4.1,59.9,8,2020,2,0,0,-0.18,0
29.28,19.28,55,31.78,9.1,0,4.6,47.2,8,2020,2,0,0,3.21,0
26.22,18.78,65.31,30.61,9.2,0,4.8,64.6,8,2020,2,0,0,0.15,0
26.61,17.83,59.34,30.33,7.1,0,4.6,32.4,8,2020,2,0,0,0.54,0
30.17,16.72,44.51,31.22,4.9,0,6.2,49.4,8,2020,2,0,0,4.1,0
24.5,19.17,72.24,25.36,7,0,4.7,50,8,2020,2,0,0,-1.57,0
29.5,17.39,48.73,31.28,8.2,0,5.2,48.8,8,2020,2,0,0,3.43,0
28.06,19.44,60.31,32.28,12.8,0,5.5,55,8,2020,2,0,0,1.99,0
30.56,19.11,50.59,34,2.5,0,5,45.1,8,2020,2,0,0,4.49,0
25.94,20.89,74.01,30.06,6.8,0,5,74.1,8,2020,2,0,0,-0.13,0
28.67,20.33,61.02,32.06,8.6,0,5,55,8,2020,2,0,0,2.6,0
26.44,20.67,71.53,31.28,5.9,0,5,66,9,2020,2,0,0,0.21,0
25.06,21.28,80.21,28.33,8.9,0,3.1,68.1,9,2020,2,0,0,-1.17,0
24.78,22.33,86.58,25.31,2.2,0.63,4.8,74.8,9,2020,2,0,0,-1.45,0
23.5,21.56,88.79,22.82,0.1,0,4.9,45.9,9,2020,2,0,0,-2.73,0
27.33,20.83,68.15,31.28,8,0.01,5,57.6,9,2020,2,0,0,1.1,0
27.33,20.56,67.35,32.39,5.9,0,4.7,54.9,9,2020,2,0,0,1.1,0
28.61,18.78,55.39,32.39,7,0,5.6,69.8,9,2020,2,0,0,2.38,0
26.06,21.67,77.05,31.06,0.2,0,3.1,69.8,9,2020,2,0,0,-0.17,0
27.89,21.83,70,31.89,3.6,0,4.2,63.1,9,2020,2,0,0,1.66,0
28.06,21.17,67.06,34.33,7.1,0,4.2,57.9,9,2020,2,0,0,1.83,0
26.78,20.11,67.23,31.22,11.4,0,5.4,60,9,2020,2,0,0,0.55,0
28.5,19.89,59.75,32.39,11.4,0,5.3,62.4,9,2020,2,0,0,2.27,0
23.67,20.72,83.81,23.6,8.2,0,3.7,69.9,9,2020,2,0,0,-2.56,0
28.72,19.72,59.07,33.94,8.1,0,6,62.3,9,2020,2,0,0,2.49,0
27.11,22.28,75.63,32.94,7.9,0,5.2,57.3,9,2020,2,0,0,0.88,0
26.56,20.61,69.76,28.83,5.7,0,5,65.2,9,2020,2,0,0,0.33,0
23.44,20.56,83.99,23.25,11.5,0,5,76.9,9,2020,2,0,0,-2.79,0
26.94,20.89,69.72,31.83,11.5,0,5,64.7,9,2020,2,0,0,0.71,0
24.5,20.11,77.07,28.44,16.1,0,6,76.8,9,2020,2,0,0,-1.73,0
23.22,20.67,85.62,22.75,13.9,0,2.6,71.4,9,2020,2,0,0,-3.01,0
24.17,20.94,82.9,29.11,16,0.63,2.7,84.7,9,2020,2,0,0,-2.06,0
21.89,20.94,94.22,19.35,9.3,0,2.5,90,9,2020,2,0,0,-4.34,0
24.17,20.89,82.26,24.46,11.5,0.02,3.4,73.4,9,2020,2,0,0,-2.06,0
23.44,20.67,85.27,23.11,12.9,0,3.7,71.3,9,2020,2,0,0,-2.79,0
23.94,21.17,85.06,23.9,10.3,0,5,59.9,9,2020,2,0,0,-2.29,0
23.89,20.17,80.11,24.21,10.3,0,4.8,74.8,9,2020,2,0,0,-2.34,0
26.17,20.06,69.15,29.94,12.9,0,4.6,66.8,9,2020,2,0,0,-0.06,0
26.22,20.44,70.66,30,11.6,0,5.5,60.1,9,2020,2,0,0,-0.01,0
24.94,20.06,74.78,28.78,9.4,0,3.9,68.3,9,2020,2,0,0,-1.29,0
27.44,18.94,59.98,31.22,8.2,0,5,63,9,2020,2,0,0,1.21,0
23.67,20.17,81.04,23.84,16.2,0,3.1,74.7,9,2020,2,0,0,-2.56,0
27.33,19.89,64.09,31.28,13.9,0,4.5,69.3,9,2020,2,0,0,1.1,0
24.94,20.06,74.55,28.72,11.5,0,5,71.1,9,2020,2,1,0,-1.29,0
22.67,21.44,92.7,20.87,11.5,0.27,1.9,80.9,9,2020,2,1,0,-3.56,0
21.06,20.56,97.18,17.41,12.9,0.12,2.2,95.3,9,2020,2,0,0,-5.17,0
21.94,21.33,96.62,18.88,12.9,0.31,2.9,77.1,9,2020,2,0,0,-4.29,0
25,20.17,74.98,28.78,20.8,0,3.5,66.9,9,2020,2,0,0,-1.23,0
24.39,19.44,73.98,25.17,11.8,0,4,61.4,9,2020,2,0,0,-1.84,0
23.5,20.17,82.37,23.49,11.6,0,3.9,74.9,9,2020,2,0,0,-2.73,0
22.89,18.83,78.36,23.21,14,0,5,64.3,9,2020,2,0,0,-3.34,0
26.5,18.56,61.77,29.5,17.2,0,5.3,52.4,9,2020,2,0,0,0.27,0
25.94,19.61,68.7,30.06,11.4,0,5.5,58.5,9,2020,2,0,0,-0.29,0
26.56,19.78,66.49,28.78,2.3,0,5,74.3,9,2020,2,0,0,0.33,0
25.56,19.89,71.14,28.78,4.9,0,4.8,59,9,2020,2,0,0,-0.67,0
28.94,19.83,57.94,31.83,13.9,0,5.4,60.1,9,2020,2,0,0,2.71,0
24.5,20,76.28,28.33,12.6,0,3.7,71.2,9,2020,2,1,0,-1.73,0
25,20.11,74.89,29.56,9.2,0,4.1,69.8,9,2020,2,0,0,-1.23,0
26.89,19.11,62.41,29.11,9.2,0,5,67.4,9,2020,2,0,0,0.66,0
24.39,20.06,76.84,25.06,4.7,0,4.9,55,9,2020,2,0,0,-1.84,0
27.17,20.5,67.18,31.22,6,0,3.4,67.1,9,2020,2,0,0,0.94,0
25,20.78,78.1,30.06,4.9,0.04,3.5,69.6,9,2020,2,0,0,-1.23,0
22.17,21.11,93.54,19.92,5.8,0.55,3.1,74.9,9,2020,2,0,0,-4.06,0
22.28,20.33,89.15,20.93,9.1,0,2.4,70.1,9,2020,2,0,0,-3.95,0
25.89,20.5,72.14,28.72,9.2,0,4,58.9,9,2020,2,0,0,-0.34,0
26.17,19,65.03,29.5,10.3,0,5.4,61,10,2020,1,0,0,-0.42,0
26.67,20.06,67.79,31.72,5.9,0,3.9,51.7,10,2020,1,0,0,0.08,0
27.72,19.72,61.86,29.56,2.3,0,4.4,55,10,2020,1,0,0,1.13,0
23.5,20.33,82.4,23.49,9.2,0,2.5,69.8,10,2020,1,1,0,-3.09,0
26.78,20.11,67.23,30.67,9.3,0,4,65.9,10,2020,1,1,0,0.19,0
24.83,19.39,72.23,29.56,11.5,0,4.8,68.4,10,2020,1,0,0,-1.76,0
25.89,18.78,64.92,28.39,11.5,0,5.6,64.9,10,2020,1,0,0,-0.7,0
24.56,18.67,70.44,25.48,10.3,0,5.3,43.8,10,2020,1,0,0,-2.03,0
27.39,19.22,61.04,29.61,9.2,0,4.8,54.8,10,2020,1,0,0,0.8,0
28.56,18.5,55.67,32.17,5.9,0,4.8,35.1,10,2020,1,0,0,1.97,0
27.39,20.44,66.82,32.89,7,0,4.3,56.6,10,2020,1,0,0,0.8,0
28.94,19.22,55.87,31.72,4.8,0,5,50,10,2020,1,0,0,2.35,0
25.39,21.06,77.19,29,3.4,0,3.7,49.5,10,2020,1,0,0,-1.2,0
29.78,18.17,50.13,32.28,5.9,0,3.9,50.6,10,2020,1,0,0,3.19,0
26.72,21.17,72.19,31.89,6.9,0,3.5,62.2,10,2020,1,0,0,0.13,0
23.28,22.06,93.02,21.89,0.3,0.12,1.9,94.5,10,2020,1,0,0,-3.31,0
24.78,20.17,76.36,28.61,7.1,0,4.8,53.4,10,2020,1,1,0,-1.81,0
27.89,20.39,63.7,31.28,3.6,0,4.9,72.5,10,2020,1,1,0,1.3,0
23.44,21.33,88.12,22.79,11.3,0.12,3.6,92.3,10,2020,1,0,0,-3.15,0
24.06,20.44,80.41,24.42,13.8,0,3.2,89,10,2020,1,0,0,-2.53,0
23.61,21,85.67,23.33,14.8,0.08,4.4,86.7,10,2020,1,0,0,-2.98,0
21.67,20.44,92.65,19.4,9.4,0.12,3.8,94.9,10,2020,1,0,0,-4.92,0
23,20.28,84.69,22.57,18.2,0.02,2.2,95.8,10,2020,1,0,0,-3.59,0
24.06,19.61,76.55,24.65,20.8,0,4.4,83,10,2020,1,0,0,-2.53,0
23.17,19.39,79.24,23.41,13.9,0,2.2,88.2,10,2020,1,0,0,-3.42,0
23.44,18.5,74.21,24.14,13.8,0,5,78.5,10,2020,1,0,0,-3.15,0
26.06,18.83,64.65,28.44,17.1,0,5,84.8,10,2020,1,0,0,-0.53,0
26.61,18.72,62.47,30.17,11.2,0,4.7,48.5,10,2020,1,0,0,0.02,0
25.56,18.39,65.2,28.83,2.3,0,4.6,67.9,10,2020,1,0,0,-1.03,0
27.22,18.72,60.06,29.56,4.8,0,5,76.6,10,2020,1,0,0,0.63,0
23.5,20.33,82.32,23.5,5.8,0,4.6,70.7,10,2020,1,0,0,-3.09,0
26.67,20.06,67.23,29.56,4.8,0,4.5,91.2,10,2020,1,0,0,0.08,0
24.78,21.44,82.29,29.17,9.2,0.16,3.4,86.5,10,2020,1,0,0,-1.81,0
25.33,21,76.94,26.43,2.2,0,2.5,80.1,10,2020,1,0,0,-1.26,0
23.72,21.11,85.4,23.52,4.6,0,4,97.3,10,2020,1,0,0,-2.87,0
25.78,21.56,77.56,29.06,5.8,0,3.7,96.2,10,2020,1,0,0,-0.81,0
24.17,21.61,86.12,24.21,5.8,0.01,4.1,93.4,10,2020,1,0,0,-2.42,0
23.72,21.39,87.8,30.56,9.1,0,2.8,83.6,10,2020,1,0,0,-2.87,0
25.56,21.72,80.25,30.39,9.3,0.16,3.9,89.2,10,2020,1,0,0,-1.03,0
22.5,21.06,91.87,20.75,9.1,0,2.5,94.2,10,2020,1,0,0,-4.09,0
25.33,21.67,80.51,29.22,9.2,0,4,85.4,10,2020,1,0,0,-1.26,0
23.61,18.56,74.05,28.17,4.9,0,3.4,89,10,2020,1,0,0,-2.98,0
25.78,19.89,70.15,28.39,0,0,5,89.2,10,2020,1,0,0,-0.81,0
26.61,19.11,63.8,30.61,2.4,0,5,41.3,10,2020,1,1,0,0.02,0
27.39,18.67,59.77,29.72,4.8,0,4.6,73.8,10,2020,1,1,0,0.8,0
27.5,16.89,54.11,29.94,4.8,0,4.5,39.5,10,2020,1,0,0,0.91,0
26.78,17.94,59.66,29.33,4.9,0,4.2,46.5,10,2020,1,0,0,0.19,0
28.11,14.61,43.69,28.78,3.6,0,5,47.5,10,2020,1,0,0,1.52,0
24.11,18.44,70.91,24.99,2.6,0,4,33.6,10,2020,1,0,0,-2.48,0
27.33,14.11,44.44,27.78,7,0,4.6,50.9,10,2020,1,0,0,0.74,0
23.94,16.56,64.3,25.1,10.3,0,4.5,77.1,10,2020,1,0,0,-2.65,0
23.56,18.22,72.01,24.41,8.1,0,4.3,90,10,2020,1,0,0,-3.03,0
24.17,14.78,56.72,25.42,6.9,0,5,57.5,10,2020,1,0,0,-2.42,0
26.83,13,42.5,27.39,8.1,0,6.2,60,10,2020,1,0,0,0.24,0
27.83,16.83,51.81,29.89,6.9,0,3.9,42.9,10,2020,1,0,0,1.24,0
27.44,15.89,50.23,30.22,3.4,0,4.4,20.8,11,2020,1,1,0,2.19,0
29.28,15.67,44.36,29.94,3.3,0,5,50,11,2020,1,1,0,4.03,0
24.5,20.11,76.55,25.22,2.2,0,4,40,11,2020,1,0,0,-0.75,0
28,17.89,54.67,30.67,3.5,0,3.8,53.7,11,2020,1,0,0,2.75,0
28.06,18.22,55.68,30.72,8.1,0,4.3,43,11,2020,1,0,0,2.81,0
27.67,17.06,52.61,28.83,3.5,0,4.4,50.1,11,2020,1,0,0,2.42,0
26.06,19.89,69.57,29.89,3.4,0,4.2,47.7,11,2020,1,0,0,0.81,0
28.11,18.94,57.58,30.72,4.7,0,4.1,69.2,11,2020,1,0,0,2.86,0
27.11,19.17,62.81,31.17,5.8,0,4,58.9,11,2020,1,0,0,1.86,0
26.11,20.28,71.09,30.67,9.2,0,6,50,11,2020,1,0,0,0.86,0
27.83,20,62.7,31.28,9.1,0,6.2,52.5,11,2020,1,0,0,2.58,0
23.5,20.33,82.57,23.47,4.8,0,5,55,11,2020,1,0,0,-1.75,0
27.44,18.89,60.58,30.33,10.3,0,5.4,58.3,11,2020,1,0,0,2.19,0
26.06,19.11,65.71,29.5,9.3,0,4.6,70,11,2020,1,0,0,0.81,0
26.28,18.67,62.96,28.11,7,0,4.9,55,11,2020,1,0,0,1.03,0
23.83,18.56,72.87,24.61,5.9,0,4,47.5,11,2020,1,0,0,-1.42,0
27.39,15.89,49.8,28.44,8.1,0,4.2,43.4,11,2020,1,0,0,2.14,0
24.94,10.06,40.65,27.5,4.7,0,5.2,20.9,11,2020,1,0,0,-0.31,0
25.06,13.78,50.77,27.56,4.7,0,4.8,12.4,11,2020,1,0,0,-0.19,0
26.61,15.67,51.34,27.61,3.5,0,5.6,48.5,11,2020,1,0,0,1.36,0
23,19.61,81.18,23,2.4,0,4.3,55.9,11,2020,1,0,0,-2.25,0
26.44,20.11,68.34,29.56,6.9,0,4.6,58.9,11,2020,1,0,0,1.19,0
23.78,20.72,83.37,23.8,9.2,0.02,3.7,89.2,11,2020,1,0,0,-1.47,0
22.89,21.83,93.78,21.07,2.6,0.25,2.2,93.3,11,2020,1,0,0,-2.36,0
23.72,20.06,80.4,23.96,4.9,0,5.3,55,11,2020,1,1,0,-1.53,0
27.78,18.11,56.06,30.17,8.3,0,5.4,48.3,11,2020,1,1,0,2.53,0
23.39,20.72,85.2,23.05,6,0.16,3.5,88.9,11,2020,1,0,0,-1.86,0
23.5,21.06,86.64,23.06,9.2,0.12,4.3,92.8,11,2020,1,0,0,-1.75,0
22.61,21,91.2,21.04,4.7,0,3.1,97.2,11,2020,1,0,0,-2.64,0
23.67,19.83,79.3,23.99,12.8,0,5.5,50.1,11,2020,1,0,0,-1.58,0
25.83,19.56,68.61,29.5,14.8,0,5.4,72.1,11,2020,1,0,0,0.58,0
25.11,19.39,71.38,28.44,7.2,0,5.6,58.7,11,2020,1,0,0,-0.14,0
26.11,19.06,65,28.39,7.1,0,5.6,55,11,2020,1,0,0,0.86,0
23.83,20.11,79.96,24.14,9.3,0,4.7,60,11,2020,1,1,0,-1.42,0
27,18.28,58.98,29.22,9.3,0,5.2,53.3,11,2020,1,1,0,1.75,0
25.67,15.72,55.84,27.78,9.2,0,5.6,46.6,11,2020,1,1,0,0.42,0
25.72,7.89,34.53,27.5,7.1,0,6.2,27.5,11,2020,1,1,0,0.47,0
27.72,5.83,25.32,27.44,9.2,0,6.2,28.8,11,2020,1,1,0,2.47,0
22.67,9.11,42.63,25.05,2.3,0,4.9,28.2,11,2020,1,0,0,-2.58,0
26.33,9.44,34.68,27.28,11.4,0,6.1,34.9,11,2020,1,0,0,1.08,0
25.06,16.72,60.22,27.61,7.1,0,5,49.5,11,2020,1,0,0,-0.19,0
25.39,18.5,66.31,26.42,2.5,0,5.6,54.9,11,2020,1,0,0,0.14,0
23.56,19.06,76.4,24.09,7,0,4.2,85.8,11,2020,1,0,0,-1.69,0
25.39,17.56,61.97,26.36,7.1,0,3.1,58.3,11,2020,1,0,0,0.14,0
22.39,17.94,76.43,23.01,7.2,0,3.5,90.2,11,2020,1,0,0,-2.86,0
19.94,19.44,96.98,16.15,10.3,0.12,2.2,96.3,11,2020,1,0,0,-5.31,0
19.83,19.44,97.9,15.71,7.1,0.16,2.6,100,11,2020,1,0,0,-5.42,0
20.5,17.39,82.38,20.78,6.6,0,5.1,65,11,2020,1,0,0,-4.75,0
21.67,18.06,80.22,21.91,9.1,0.01,4.2,71.3,11,2020,1,0,0,-3.58,0
23.78,18.22,71.19,24.66,7,0,4.4,58.7,11,2020,1,0,0,-1.47,0
25.5,17.61,61.9,27.83,4.7,0,5,50.1,11,2020,1,0,0,0.25,0
21.78,19.06,84.81,21.17,3.6,0,3.3,90.8,11,2020,1,0,0,-3.47,0
24.28,18.94,72.13,25.12,4.8,0,4,81.8,11,2020,1,0,0,-0.97,0
24.61,17.44,65.66,27.56,9.2,0,4.6,56,11,2020,1,0,0,-0.64,0
23.39,13.61,55.01,25.09,5.3,0,5,22.5,12,2020,0,0,0,-0.94,0
25,11.94,44.5,25.79,4.8,0,5.6,43.1,12,2020,0,0,0,0.67,0
18.67,15.78,83.25,20.15,6,0,4.9,25,12,2020,0,0,0,-5.66,0
23.89,16.67,64.29,25.06,7.1,0,5,49.7,12,2020,0,0,0,-0.44,0
20.28,18.67,90.56,18.51,6,0.02,2,97,12,2020,0,0,0,-4.05,0
20.56,19.17,91.87,18.37,4.7,0,2.5,99.8,12,2020,0,0,0,-3.77,0
